11
11
11
11
22
2
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
5
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
22
5
2
11
11
11
11
11
11
2
23
22
22
11
11
11
11
22
22
11
11
11
11
11
11
11
5
5
11
22
2
2
22
5
11
11
1
11
11
11
11
11
11
16
22
11
11
11
11
11
11
11
5
22
11
11
11
11
11
11
2
2
11
11
11
11
11
11
2
11
11
11
11
11
11
11
11
11
5
11
11
11
11
11
11
5
2
11
11
11
11
11
11
11
11
11
11
11
11
11
2
2
11
11
22
11
2
2
11
22
23
11
22
2
11
11
11
11
22
22
11
11
22
22
22
22
22
22
22
22
12
22
22
22
12
22
22
22
22
11
11
24
22
17
11
11
2
11
11
11
11
11
11
11
11
22
5
11
11
11
11
22
11
19
22
22
22
22
22
22
11
22
22
11
22
11
22
11
11
11
11
11
5
5
22
22
22
22
5
22
11
2
11
5
11
22
22
22
2
2
11
11
2
22
2
2
11
11
5
22
22
22
22
11
11
9
2
2
11
11
11
11
22
22
11
11
22
11
22
11
11
11
22
16
22
5
11
11
11
11
22
22
22
11
16
24
5
5
22
22
11
11
11
24
19
11
11
2
22
22
22
22
2
22
11
22
11
11
24
2
22
22
2
11
15
17
11
22
22
11
22
22
22
22
11
11
19
3
11
11
11
22
11
22
11
22
24
16
11
11
11
11
22
22
22
22
2
22
11
2
11
22
5
22
22
2
11
19
11
22
2
22
11
22
11
11
17
22
11
11
11
22
11
7
22
11
11
11
5
5
11
11
11
22
5
5
2
11
24
24
24
24
11
22
22
2
24
11
22
11
21
2
22
17
5
5
2
22
22
22
11
11
11
11
11
11
11
11
20
22
11
11
11
11
11
11
19
11
22
11
22
22
22
11
7
11
11
11
11
11
11
11
11
11
22
22
11
11
11
11
11
11
2
11
22
22
5
11
11
11
11
11
11
11
2
2
22
11
11
11
11
17
16
11
11
11
11
11
24
11
11
11
22
22
11
11
11
11
22
5
11
11
24
24
11
11
11
11
11
11
11
11
11
2
11
24
11
11
11
5
2
2
11
11
11
6
22
22
22
11
11
11
22
11
22
11
12
22
22
11
22
11
11
11
5
22
22
22
22
2
11
11
11
11
11
11
19
22
22
22
11
11
11
11
2
2
22
11
22
22
11
22
11
17
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
11
11
22
22
22
22
11
12
5
5
11
11
16
11
22
22
22
22
11
11
11
23
2
11
2
11
22
22
22
22
22
22
11
11
11
11
2
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
5
11
11
11
11
25
22
2
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
5
11
11
11
22
19
11
22
4
22
23
23
11
22
22
22
22
11
22
7
26
11
11
22
11
22
22
22
22
22
2
22
22
22
11
24
16
11
11
22
22
11
11
22
24
2
2
22
11
22
11
5
22
2
2
11
11
11
11
11
11
11
11
11
11
22
11
11
11
11
5
22
11
11
11
11
11
22
22
22
11
22
11
22
22
2
11
11
11
24
11
11
11
11
11
11
11
11
11
2
2
5
11
5
5
11
11
11
22
22
11
4
5
22
22
11
11
11
11
11
22
11
11
11
